raw_problem_id,source_doc_title,paper,question_number,source_pdf_page_number,answer_format,has_visual_context,topic_id,skill_id,archetype_id,difficulty_estimate,requires_visual_component,visual_component_type,needs_archetype_review
epp_grammar_pack3_paper9_q04,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,4,4,multiple_choice,False,measurement_units,meas_capacity,capacity_remaining_after_pouring,2,False,,no
epp_grammar_pack3_paper9_q05,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,5,4,multiple_choice,True,geometry,geom_perimeter_composite,perimeter_grid_composite,3,True,perimeter_shape,no
epp_grammar_pack3_paper9_q06,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,6,4,multiple_choice,False,measurement_units,meas_money_coins,coins_value_count,2,False,,no
epp_grammar_pack3_paper9_q07,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,7,5,multiple_choice,False,data_statistics,stat_mean,mean_find_missing,3,False,,no
epp_grammar_pack3_paper9_q08,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,8,5,multiple_choice,True,geometry,geom_angle_types,angle_type_identification,1,True,angle_diagram_optional,no
epp_grammar_pack3_paper9_q09,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,9,5,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,no
epp_grammar_pack3_paper9_q10,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,10,5,multiple_choice,False,measurement_units,meas_time_duration,time_duration_start_end,2,False,,no
epp_grammar_pack3_paper9_q11,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,11,6,multiple_choice,True,probability_sets_logic,sets_venn_overlap,venn_diagram_region,3,True,venn_diagram,no
epp_grammar_pack3_paper9_q12,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,12,6,multiple_choice,False,number_place_value,np_rounding,round_decimal_places,1,False,,no
epp_grammar_pack3_paper9_q13,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,13,6,multiple_choice,False,measurement_units,meas_money_shopping,money_total_and_change,2,True,price_table_optional,no
epp_grammar_pack3_paper9_q14,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,14,7,multiple_choice,True,geometry,geom_coordinate_transformations,coordinate_reflection,2,True,coordinate_grid,no
epp_grammar_pack3_paper9_q15,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,15,7,multiple_choice,True,geometry,geom_area_scaling,area_scaling_length_changes,3,True,shape_optional,no
epp_grammar_pack3_paper9_q16,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,16,7,multiple_choice,True,sequences_patterns,seq_arithmetic_geometric,sequence_next_additive,2,False,,no
epp_grammar_pack3_paper9_q17,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,17,8,multiple_choice,False,measurement_units,meas_money_shopping,money_total_and_change,2,True,price_table_optional,no
epp_grammar_pack3_paper9_q18,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,18,8,multiple_choice,True,geometry,geom_tiling_count,tiling_count_area,3,True,tiling_diagram_optional,no
epp_grammar_pack3_paper9_q19,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,19,8,multiple_choice,False,algebra,alg_equivalent_forms,algebra_equivalent_rearrangement,3,False,,no
epp_grammar_pack3_paper9_q20,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,20,9,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,yes
epp_grammar_pack3_paper9_q21,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,21,9,multiple_choice,True,data_statistics,data_pie_charts,pie_chart_percent_count,2,True,pie_chart,no
epp_grammar_pack3_paper9_q22,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,22,9,multiple_choice,False,decimals,dec_fraction_percent_conversion,fraction_decimal_conversion,2,False,,no
epp_grammar_pack3_paper9_q23,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,23,10,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,no
epp_grammar_pack3_paper9_q24,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,24,10,multiple_choice,False,ratio_proportion_rates,prop_unit_rate,direct_rate_scaling,2,False,,no
epp_grammar_pack3_paper9_q25,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,25,10,multiple_choice,True,geometry,geom_perimeter_composite,perimeter_grid_composite,3,True,perimeter_shape,no
epp_grammar_pack3_paper9_q26,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,26,11,multiple_choice,False,measurement_units,meas_money_coins,coins_value_count,2,False,,no
epp_grammar_pack3_paper9_q27,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,27,11,multiple_choice,False,arithmetic,ar_divide_equal_groups,division_equal_groups,1,False,,no
epp_grammar_pack3_paper9_q28,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,28,11,multiple_choice,True,geometry,geom_special_triangle_angles,isosceles_equilateral_angles,2,True,triangle_angle_diagram,no
epp_grammar_pack3_paper9_q29,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,29,11,multiple_choice,False,arithmetic,ar_divide_equal_groups,division_equal_groups,1,False,,no
epp_grammar_pack3_paper9_q30,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,30,12,multiple_choice,True,data_statistics,data_bar_charts,chart_statement_must_be_true,3,True,bar_chart,no
epp_grammar_pack3_paper9_q31,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,31,12,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,no
epp_grammar_pack3_paper9_q32,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,32,13,multiple_choice,True,geometry,geom_surface_area,surface_area_cuboid_prism,3,True,3d_shape,no
epp_grammar_pack3_paper9_q33,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,33,13,multiple_choice,True,fractions,frac_shaded_visual,shaded_fraction_shape,2,True,shaded_shape,no
epp_grammar_pack3_paper9_q34,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,34,14,multiple_choice,True,geometry,geom_coordinate_transformations,coordinate_reflection,2,True,coordinate_grid,no
epp_grammar_pack3_paper9_q35,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,35,14,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,no
epp_grammar_pack3_paper9_q36,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,36,15,multiple_choice,True,arithmetic,ar_missing_calculation,visual_arithmetic_box_equation,2,True,equation_layout,no
epp_grammar_pack3_paper9_q37,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,37,15,multiple_choice,False,data_statistics,stat_mean,mean_find_missing,3,False,,no
epp_grammar_pack3_paper9_q38,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,38,15,multiple_choice,True,geometry,geom_area_basic,area_rectangle_triangle_parallelogram,2,True,area_shape_optional,no
epp_grammar_pack3_paper9_q39,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,39,15,multiple_choice,False,percentages,pct_percent_of_amount,percentage_of_quantity_units,3,False,,no
epp_grammar_pack3_paper9_q40,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,40,16,multiple_choice,True,data_statistics,stat_mean,mean_find_missing,3,False,,no
epp_grammar_pack3_paper9_q41,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,41,16,multiple_choice,False,percentages,pct_discount_sale_price,percentage_discount_final_price,2,False,,no
epp_grammar_pack3_paper9_q42,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,42,17,multiple_choice,True,geometry,geom_line_symmetry_shapes,line_symmetry_shapes,2,True,shape_symmetry,no
epp_grammar_pack3_paper9_q43,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,43,17,multiple_choice,False,measurement_units,meas_calendar_timetable_timezone,timezone_offset,2,False,,no
epp_grammar_pack3_paper9_q44,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,44,17,multiple_choice,False,measurement_units,meas_money_coins,coins_value_count,2,False,,no
epp_grammar_pack3_paper9_q45,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,45,17,multiple_choice,False,probability_sets_logic,prob_basic,probability_simple_count,1,False,,no
epp_grammar_pack3_paper9_q46,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,46,18,multiple_choice,True,geometry,geom_parallel_perpendicular,parallel_perpendicular_lines,2,True,line_diagram,no
epp_grammar_pack3_paper9_q47,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,47,18,multiple_choice,True,geometry,geom_tiling_count,tiling_count_area,3,True,tiling_diagram_optional,no
epp_grammar_pack3_paper9_q48,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,48,19,multiple_choice,True,geometry,geom_area_basic,area_rectangle_triangle_parallelogram,2,True,area_shape_optional,no
epp_grammar_pack3_paper9_q49,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,49,19,multiple_choice,False,algebra,alg_expressions_from_words,expression_from_repeated_group,2,False,,no
epp_grammar_pack3_paper9_q50,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,50,19,multiple_choice,True,arithmetic,ar_missing_calculation,visual_arithmetic_box_equation,2,True,equation_layout,no
epp_independent_pack3_paper10_q01,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,1,15,free_response,False,decimals,dec_multiplication,decimal_multiplication,4,False,,no
epp_independent_pack3_paper10_q02,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,2,15,free_response,False,arithmetic,ar_add_subtract_word,addition_subtraction_word_total_difference,2,False,,no
epp_independent_pack3_paper10_q03,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,3,15,free_response,False,arithmetic,ar_divide_equal_groups,division_equal_groups,2,False,,no
epp_independent_pack3_paper10_q04,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,4,15,free_response,False,fractions,frac_of_amount,fraction_of_amount_simple,3,False,,no
epp_independent_pack3_paper10_q05,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,5,16,free_response,False,factors_multiples_powers,nm_factors_multiples_basic,factor_multiple_basic,3,False,,no
epp_independent_pack3_paper10_q06,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,6,16,free_response,True,data_statistics,data_pictograms,pictogram_key_count,3,True,pictogram,no
epp_independent_pack3_paper10_q07,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,7,17,free_response,True,number_place_value,np_digit_rearrangement,digit_rearrange_extreme,3,False,,no
epp_independent_pack3_paper10_q08,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,8,18,free_response,True,geometry,geom_coordinate_transformations,coordinate_reflection,3,True,coordinate_grid,no
epp_independent_pack3_paper10_q09,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,9,19,free_response,True,ratio_proportion_rates,prop_similarity,proportional_enlargement,4,False,,no
epp_independent_pack3_paper10_q10,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,10,19,free_response,False,decimals,dec_scale_powers_ten,dec_scale_powers_ten,3,False,,no
epp_independent_pack3_paper10_q11,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,11,20,free_response,False,number_place_value,np_compare_order_numbers,compare_fdp_mixed,5,False,,no
epp_independent_pack3_paper10_q12,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,12,20,free_response,False,factors_multiples_powers,nm_prime_numbers,prime_numbers_properties,3,False,,no
epp_independent_pack3_paper10_q13,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,13,20,free_response,False,factors_multiples_powers,nm_square_cube_numbers,square_cube_number_recognition,3,False,,no
epp_independent_pack3_paper10_q14,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,14,20,free_response,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,4,False,,no
epp_independent_pack3_paper10_q15,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,15,21,free_response,True,data_statistics,data_pie_charts,pie_chart_percent_count,3,True,pie_chart,no
epp_independent_pack3_paper10_q16,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,16,22,free_response,False,algebra,alg_relationship_word_problems,simultaneous_costs_simple,5,False,,no
epp_independent_pack3_paper10_q17,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,17,22,free_response,True,geometry,geom_circle_measure,circle_circumference_area_context,4,True,circle_diagram,no
epp_independent_pack3_paper10_q18,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,18,23,free_response,False,factors_multiples_powers,nm_multiples_in_range,multiples_in_range,3,False,,no
epp_independent_pack3_paper10_q19,"11+ Mathematics, Independent Schools, Pack 3",Paper 10,19,24,free_response,True,geometry,geom_volume,volume_cube_cuboid,3,True,3d_shape_optional,no
epp_independent_pack3_paper11_q01,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,1,26,free_response,False,decimals,dec_multiplication,decimal_multiplication,4,False,,no
epp_independent_pack3_paper11_q02,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,2,26,free_response,False,arithmetic,ar_add_subtract_word,addition_subtraction_word_total_difference,2,False,,no
epp_independent_pack3_paper11_q03,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,3,26,free_response,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,4,False,,no
epp_independent_pack3_paper11_q04,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,4,26,free_response,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,4,False,,no
epp_independent_pack3_paper11_q05,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,5,26,free_response,False,fractions,frac_unit_fractions,fraction_as_share,3,False,,no
epp_independent_pack3_paper11_q06,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,6,27,free_response,False,percentages,pct_percent_of_amount,percent_of_amount,3,False,,no
epp_independent_pack3_paper11_q07,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,7,27,free_response,False,measurement_units,meas_money_shopping,money_total_and_change,3,True,price_table_optional,no
epp_independent_pack3_paper11_q08,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,8,27,free_response,True,geometry,geom_volume,volume_cube_cuboid,3,True,3d_shape_optional,no
epp_independent_pack3_paper11_q09,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,9,27,free_response,False,mixed_problem_solving,mixed_multistep,multi_step_balanced_groups,4,False,,no
epp_independent_pack3_paper11_q10,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,10,28,free_response,False,factors_multiples_powers,nm_multiples_in_range,multiples_in_range,3,False,,no
epp_independent_pack3_paper11_q11,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,11,29,free_response,False,percentages,pct_percentage_composition,percentage_composition_after_change,4,False,,no
epp_independent_pack3_paper11_q12,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,12,30,multiple_choice,True,data_statistics,data_bar_charts,chart_statement_must_be_true,4,True,bar_chart,no
epp_independent_pack3_paper11_q13,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,13,31,free_response,True,data_statistics,stat_mean,mean_find_missing,4,False,,no
epp_independent_pack3_paper11_q14,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,14,32,free_response,True,geometry,geom_angle_facts,angles_on_line_around_point,3,True,angle_diagram,no
epp_independent_pack3_paper11_q15,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,15,32,free_response,True,arithmetic,ar_missing_calculation,visual_arithmetic_box_equation,3,True,equation_layout,no
epp_independent_pack3_paper11_q16,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,16,32,free_response,False,factors_multiples_powers,nm_multiples_in_range,multiples_in_range,3,False,,no
epp_independent_pack3_paper11_q17,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,17,33,free_response,True,geometry,geom_circle_measure,circle_circumference_area_context,4,True,circle_diagram,no
epp_independent_pack3_paper11_q18,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,18,33,free_response,True,arithmetic,ar_divide_equal_groups,division_equal_groups,2,False,,no
epp_independent_pack3_paper11_q19,"11+ Mathematics, Independent Schools, Pack 3",Paper 11,19,34,free_response,True,geometry,geom_rotational_symmetry,rotational_symmetry_shapes,3,True,shape_options,no
epp_independent_pack3_paper12_q01,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,1,37,free_response,False,decimals,dec_add_subtract,decimal_add_subtract_context,3,False,,no
epp_independent_pack3_paper12_q02,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,2,37,free_response,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,4,False,,no
epp_independent_pack3_paper12_q03,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,3,37,free_response,False,decimals,dec_add_subtract,decimal_add_subtract_context,3,False,,no
epp_independent_pack3_paper12_q04,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,4,37,free_response,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,4,False,,no
epp_independent_pack3_paper12_q05,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,5,37,free_response,False,arithmetic,ar_add_subtract_word,addition_subtraction_word_total_difference,2,False,,no
epp_independent_pack3_paper12_q06,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,6,38,free_response,False,arithmetic,ar_multiplication_context,multiplication_integer_context,3,False,,no
epp_independent_pack3_paper12_q07,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,7,38,free_response,False,arithmetic,ar_divide_equal_groups,division_equal_groups,2,False,,no
epp_independent_pack3_paper12_q08,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,8,38,free_response,True,geometry,geom_area_basic,area_rectangle_triangle_parallelogram,3,True,area_shape_optional,no
epp_independent_pack3_paper12_q09,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,9,38,free_response,True,geometry,geom_circle_measure,circle_circumference_area_context,4,True,circle_diagram,no
epp_independent_pack3_paper12_q10,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,10,39,free_response,False,geometry,geom_angle_facts,angles_on_line_around_point,3,True,angle_diagram,no
epp_independent_pack3_paper12_q11,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,11,39,free_response,True,data_statistics,data_bar_charts,bar_chart_difference_total,3,True,bar_chart,no
epp_independent_pack3_paper12_q12,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,12,40,free_response,True,data_statistics,stat_mean,mean_find_missing,4,False,,no
epp_independent_pack3_paper12_q13,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,13,41,free_response,False,arithmetic,ar_divide_equal_groups,division_equal_groups,2,False,,no
epp_independent_pack3_paper12_q14,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,14,41,free_response,True,fractions,frac_shaded_visual,shaded_fraction_shape,3,True,shaded_shape,no
epp_independent_pack3_paper12_q15,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,15,42,free_response,False,algebra,alg_relationship_word_problems,simultaneous_costs_simple,5,False,,no
epp_independent_pack3_paper12_q16,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,16,42,multiple_choice,True,geometry,geom_circle_measure,circle_circumference_area_context,4,True,circle_diagram,no
epp_independent_pack3_paper12_q17,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,17,42,free_response,False,decimals,dec_scale_powers_ten,dec_scale_powers_ten,3,False,,no
epp_independent_pack3_paper12_q18,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,18,44,free_response,False,measurement_units,meas_time_duration,time_duration_start_end,3,False,,no
epp_independent_pack3_paper12_q19,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,19,44,free_response,False,measurement_units,meas_money_shopping,money_total_and_change,3,True,price_table_optional,no
epp_independent_pack3_paper12_q20,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,20,44,free_response,True,geometry,geom_circle_measure,circle_circumference_area_context,4,True,circle_diagram,no
epp_independent_pack3_paper12_q21,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,21,45,free_response,False,number_place_value,np_compare_order_numbers,numeric_comparison_closest,3,False,,no
epp_independent_pack3_paper12_q22,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,22,45,free_response,True,arithmetic,ar_missing_calculation,visual_arithmetic_box_equation,3,True,equation_layout,no
epp_independent_pack3_paper12_q23,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,23,45,free_response,True,algebra,alg_substitution,substitute_expression_values,3,False,,no
epp_independent_pack3_paper12_q24,"11+ Mathematics, Independent Schools, Pack 3",Paper 12,24,46,free_response,True,sequences_patterns,seq_arithmetic_geometric,sequence_next_additive,3,False,,no
epp_independent_pack3_paper9_q01,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,1,3,free_response,False,arithmetic,ar_multiplication_context,multiplication_integer_context,3,False,,no
epp_independent_pack3_paper9_q02,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,2,3,free_response,False,arithmetic,ar_divide_equal_groups,division_equal_groups,2,False,,no
epp_independent_pack3_paper9_q03,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,3,3,free_response,False,number_place_value,np_words_to_digits,number_words_to_digits_large,2,False,,no
epp_independent_pack3_paper9_q04,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,4,3,free_response,False,fractions,frac_unit_fractions,unit_fractions_in_whole,2,False,,no
epp_independent_pack3_paper9_q05,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,5,4,free_response,False,decimals,dec_multiplication,decimal_multiplication,4,False,,no
epp_independent_pack3_paper9_q06,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,6,4,free_response,True,geometry,geom_nets,net_to_open_box_volume,5,True,net_diagram,no
epp_independent_pack3_paper9_q07,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,7,4,free_response,True,geometry,geom_circle_measure,circle_circumference_area_context,4,True,circle_diagram,no
epp_independent_pack3_paper9_q08,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,8,5,multiple_choice,True,arithmetic,ar_multiplication_context,multiplication_integer_context,3,False,,no
epp_independent_pack3_paper9_q09,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,9,5,free_response,True,mixed_problem_solving,mixed_grid_logic,grid_sum_product_logic,5,True,logic_grid,no
epp_independent_pack3_paper9_q10,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,10,6,free_response,False,measurement_units,meas_money_coins,coins_value_count,3,False,,no
epp_independent_pack3_paper9_q11,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,11,6,free_response,True,geometry,geom_circle_measure,circle_circumference_area_context,4,True,circle_diagram,no
epp_independent_pack3_paper9_q12,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,12,6,free_response,False,sequences_patterns,seq_arithmetic_geometric,sequence_geometric,3,False,,no
epp_independent_pack3_paper9_q13,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,13,7,free_response,True,geometry,geom_symmetry_completion,shade_to_make_symmetry,4,True,grid_symmetry,no
epp_independent_pack3_paper9_q14,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,14,7,free_response,True,geometry,geom_special_triangle_angles,isosceles_equilateral_angles,3,True,triangle_angle_diagram,no
epp_independent_pack3_paper9_q15,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,15,8,free_response,False,measurement_units,meas_money_shopping,money_total_and_change,3,True,price_table_optional,no
epp_independent_pack3_paper9_q16,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,16,8,free_response,False,data_statistics,stat_mean,mean_find_total,2,False,,no
epp_independent_pack3_paper9_q17,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,17,9,free_response,False,fractions,frac_operations,combine_fractional_parts,5,False,,no
epp_independent_pack3_paper9_q18,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,18,9,free_response,False,mixed_problem_solving,mixed_multistep,multi_step_money_commission,5,False,,no
epp_independent_pack3_paper9_q19,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,19,9,free_response,False,factors_multiples_powers,nm_lcm_remainders,lcm_repeated_events,5,False,,no
epp_independent_pack3_paper9_q20,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,20,10,free_response,True,data_statistics,stat_mean,mean_find_missing,4,False,,no
epp_independent_pack3_paper9_q21,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,21,11,free_response,False,sequences_patterns,seq_recurrence,sequence_recurrence_rule,4,False,,no
epp_independent_pack3_paper9_q22,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,22,12,free_response,True,ratio_proportion_rates,prop_scale_maps,map_scale_map_distance,5,False,,no
epp_independent_pack3_paper9_q23,"11+ Mathematics, Independent Schools, Pack 3",Paper 9,23,13,free_response,True,data_statistics,data_tables,table_lookup_difference,3,True,table,no
